Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Wheels-on Time,Taxi-In time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
DL,04/10/2021,1792,N926AT,ATL,13:17,13:07,122,116,-10,12:53,14,0,0,0,0,0
DL,04/11/2021,0684,N135DQ,SLC,12:26,14:20,191,181,114,14:06,14,114,0,0,0,0
DL,04/11/2021,0746,N129DU,SLC,21:46,21:26,181,168,-20,21:17,9,0,0,0,0,0
DL,04/11/2021,0898,N139DU,SEA,17:32,17:20,242,233,-12,17:11,9,0,0,0,0,0
DL,04/11/2021,1319,N993AT,ATL,20:54,21:20,124,114,26,21:10,10,26,0,0,0,0
DL,04/11/2021,1332,N978AT,ATL,17:52,17:37,125,113,-15,17:23,14,0,0,0,0,0
DL,04/11/2021,1347,N607AT,ATL,09:11,08:43,131,106,-28,08:32,11,0,0,0,0,0
DL,04/11/2021,1360,N944AT,ATL,15:53,15:40,124,112,-13,15:30,10,0,0,0,0,0
DL,04/11/2021,1374,N915DU,ATL,23:23,23:40,118,108,17,23:35,5,17,0,0,0,0
DL,04/11/2021,1725,N996AT,ATL,11:07,11:07,126,128,0,10:58,9,0,0,0,0,0
DL,04/11/2021,1792,N952AT,ATL,13:17,13:07,122,116,-10,12:56,11,0,0,0,0,0
DL,04/11/2021,2130,N124DU,SLC,18:42,18:36,187,187,-6,18:09,27,0,0,0,0,0
DL,04/12/2021,0684,N120DU,SLC,12:24,12:16,184,184,-8,12:04,12,0,0,0,0,0
DL,04/12/2021,0746,N303DU,SLC,21:47,21:34,182,168,-13,21:24,10,0,0,0,0,0
DL,04/12/2021,0898,N141DU,SEA,17:32,17:16,242,228,-16,17:04,12,0,0,0,0,0
DL,04/12/2021,1319,N3765,ATL,21:31,21:29,126,108,-2,21:20,9,0,0,0,0,0
DL,04/12/2021,1332,N952AT,ATL,17:39,17:19,129,114,-20,17:10,9,0,0,0,0,0
DL,04/12/2021,1347,N965AT,ATL,09:19,11:12,124,0,0,11:02,10,0,0,0,0,0
DL,04/12/2021,1360,N923DZ,ATL,15:38,15:36,128,126,-2,15:27,9,0,0,0,0,0
DL,04/12/2021,1374,N915DU,ATL,23:36,23:24,121,112,-12,23:14,10,0,0,0,0,0
DL,04/12/2021,1725,N996AT,ATL,11:07,11:04,122,120,-3,10:55,9,0,0,0,0,0
DL,04/12/2021,1792,N998AT,ATL,13:35,13:25,125,114,-10,13:17,8,0,0,0,0,0
DL,04/12/2021,2130,N127DU,SLC,18:42,18:21,187,170,-21,18:11,10,0,0,0,0,0
DL,04/13/2021,0489,N136DQ,SLC,13:52,13:24,187,163,-28,13:19,5,0,0,0,0,0
DL,04/13/2021,0746,N307DU,SLC,21:47,21:23,182,166,-24,21:17,6,0,0,0,0,0
DL,04/13/2021,0898,N118DU,SEA,17:32,17:11,242,227,-21,17:06,5,0,0,0,0,0
DL,04/13/2021,1319,N3751B,ATL,21:31,21:02,126,101,-29,20:57,5,0,0,0,0,0
DL,04/13/2021,1332,N971AT,ATL,17:39,17:16,129,110,-23,17:10,6,0,0,0,0,0
DL,04/13/2021,1347,N964AT,ATL,09:19,09:07,124,117,-12,08:56,11,0,0,0,0,0
DL,04/13/2021,1360,N717JL,ATL,15:48,15:28,128,110,-20,15:22,6,0,0,0,0,0
DL,04/13/2021,1374,N907DN,ATL,23:36,23:21,121,111,-15,23:16,5,0,0,0,0,0
DL,04/13/2021,1725,N988AT,ATL,11:07,10:50,122,111,-17,10:45,5,0,0,0,0,0
DL,04/13/2021,1792,N998AT,ATL,13:35,13:16,125,110,-19,13:11,5,0,0,0,0,0
DL,04/14/2021,0489,N117DU,SLC,13:52,13:44,187,185,-8,13:38,6,0,0,0,0,0
DL,04/14/2021,0746,N303DU,SLC,21:47,21:45,182,181,-2,21:35,10,0,0,0,0,0
DL,04/14/2021,0766,N825DN,ATL,20:08,19:43,129,106,-25,19:37,6,0,0,0,0,0
DL,04/14/2021,0898,N124DU,SEA,17:32,17:20,242,232,-12,17:10,10,0,0,0,0,0
DL,04/14/2021,1319,N3772H,ATL,21:31,21:14,126,108,-17,21:06,8,0,0,0,0,0
DL,04/14/2021,1332,N993AT,ATL,17:39,18:03,129,111,24,17:53,10,24,0,0,0,0
DL,04/14/2021,1347,N926AT,ATL,09:19,09:08,124,114,-11,09:00,8,0,0,0,0,0
DL,04/14/2021,1360,N955AT,ATL,15:48,15:29,128,112,-19,15:19,10,0,0,0,0,0
DL,04/14/2021,1374,N843DN,ATL,23:36,23:23,121,109,-13,23:18,5,0,0,0,0,0
DL,04/14/2021,1725,N925AT,ATL,11:07,11:01,122,118,-6,10:54,7,0,0,0,0,0
DL,04/14/2021,1792,N608AT,ATL,13:35,13:21,125,112,-14,13:16,5,0,0,0,0,0
DL,04/15/2021,0684,N110DU,SLC,12:24,12:30,184,196,6,12:20,10,0,0,0,0,0
DL,04/15/2021,0746,N306DU,SLC,21:47,21:35,182,175,-12,21:26,9,0,0,0,0,0
DL,04/15/2021,0766,N836DN,ATL,20:08,20:05,129,130,-3,19:53,12,0,0,0,0,0
DL,04/15/2021,0898,N134DU,SEA,17:32,17:30,242,240,-2,17:18,12,0,0,0,0,0
DL,04/15/2021,1319,N3773D,ATL,21:31,21:22,126,113,-9,21:13,9,0,0,0,0,0
DL,04/15/2021,1332,N995AT,ATL,17:39,17:29,129,121,-10,17:19,10,0,0,0,0,0
DL,04/15/2021,1347,N965AT,ATL,09:19,09:04,124,113,-15,08:54,10,0,0,0,0,0
DL,04/15/2021,1360,N803DN,ATL,15:38,15:17,128,113,-21,15:11,6,0,0,0,0,0
DL,04/15/2021,1374,N804DN,ATL,23:36,00:30,121,113,54,00:24,6,54,0,0,0,0
DL,04/15/2021,1725,N995AT,ATL,11:07,11:09,122,125,2,10:59,10,0,0,0,0,0
DL,04/15/2021,1792,N949AT,ATL,13:35,13:20,125,115,-15,13:11,9,0,0,0,0,0
DL,04/15/2021,2130,N130DU,SLC,18:42,18:15,187,167,-27,18:08,7,0,0,0,0,0
DL,04/16/2021,0684,N134DU,SLC,12:24,12:17,184,184,-7,12:02,15,0,0,0,0,0
DL,04/16/2021,0746,N304DU,SLC,21:47,21:34,182,174,-13,21:25,9,0,0,0,0,0
DL,04/16/2021,0766,N817DN,ATL,20:08,20:02,129,124,-6,19:47,15,0,0,0,0,0
DL,04/16/2021,0898,N118DU,SEA,17:32,17:27,242,240,-5,17:15,12,0,0,0,0,0
DL,04/16/2021,1319,N3742C,ATL,21:31,21:14,126,112,-17,21:10,4,0,0,0,0,0
DL,04/16/2021,1332,N607AT,ATL,17:39,17:32,129,124,-7,17:27,5,0,0,0,0,0
DL,04/16/2021,1347,N928AT,ATL,09:19,09:19,124,128,0,09:04,15,0,0,0,0,0
DL,04/16/2021,1360,N819DN,ATL,15:38,15:29,128,122,-9,15:23,6,0,0,0,0,0
DL,04/16/2021,1374,N846DN,ATL,23:36,23:33,121,112,-3,23:28,5,0,0,0,0,0
DL,04/16/2021,1725,N607AT,ATL,11:07,11:00,122,116,-7,10:51,9,0,0,0,0,0
DL,04/16/2021,1792,N949AT,ATL,13:35,13:30,125,116,-5,13:24,6,0,0,0,0,0
DL,04/16/2021,2130,N135DQ,SLC,18:42,18:27,187,178,-15,18:19,8,0,0,0,0,0
DL,04/17/2021,0489,N140DU,SLC,13:52,13:29,187,170,-23,13:22,7,0,0,0,0,0
DL,04/17/2021,0746,N307DU,SLC,21:47,21:28,182,170,-19,21:23,5,0,0,0,0,0
DL,04/17/2021,0766,N828DN,ATL,20:08,19:56,129,109,-12,19:49,7,0,0,0,0,0
DL,04/17/2021,0898,N136DQ,SEA,17:32,17:09,242,228,-23,17:01,8,0,0,0,0,0
DL,04/17/2021,1332,N998AT,ATL,17:39,17:20,129,114,-19,17:13,7,0,0,0,0,0
DL,04/17/2021,1347,N981AT,ATL,09:19,09:08,124,110,-11,09:00,8,0,0,0,0,0
DL,04/17/2021,1360,N845DN,ATL,15:38,15:20,128,113,-18,15:15,5,0,0,0,0,0
DL,04/17/2021,1374,N818DA,ATL,23:36,23:26,121,111,-10,23:19,7,0,0,0,0,0
DL,04/17/2021,1725,N998AT,ATL,11:07,11:19,122,132,12,11:09,10,0,0,0,0,0
DL,04/17/2021,1792,N949AT,ATL,13:35,13:34,125,126,-1,13:21,13,0,0,0,0,0
DL,04/18/2021,0684,N120DU,SLC,12:24,12:15,184,187,-9,12:03,12,0,0,0,0,0
DL,04/18/2021,0746,N306DU,SLC,21:47,21:55,182,195,8,21:43,12,0,0,0,0,0
DL,04/18/2021,0766,N818DA,ATL,20:08,20:01,129,123,-7,19:49,12,0,0,0,0,0
DL,04/18/2021,0898,N117DU,SEA,17:32,17:38,242,244,6,17:27,11,0,0,0,0,0
DL,04/18/2021,1319,N37700,ATL,21:31,21:22,126,102,-9,21:15,7,0,0,0,0,0
DL,04/18/2021,1332,N896AT,ATL,17:39,17:19,129,109,-20,17:13,6,0,0,0,0,0
DL,04/18/2021,1347,N944AT,ATL,09:19,09:09,124,109,-10,09:00,9,0,0,0,0,0
DL,04/18/2021,1360,N842DN,ATL,15:38,15:16,128,108,-22,15:10,6,0,0,0,0,0
DL,04/18/2021,1374,N881DN,ATL,23:36,23:27,121,115,-9,23:22,5,0,0,0,0,0
DL,04/18/2021,1725,N964AT,ATL,11:07,10:49,122,107,-18,10:43,6,0,0,0,0,0
DL,04/18/2021,1792,N989AT,ATL,13:35,13:21,125,115,-14,13:11,10,0,0,0,0,0
DL,04/18/2021,2130,N130DU,SLC,18:42,21:32,187,176,170,21:20,12,170,0,0,0,0
DL,04/19/2021,0684,N135DQ,SLC,12:24,12:12,184,178,-12,12:01,11,0,0,0,0,0
DL,04/19/2021,0746,N303DU,SLC,21:47,21:33,182,172,-14,21:18,15,0,0,0,0,0
DL,04/19/2021,0898,N109DU,SEA,17:32,17:17,242,232,-15,17:07,10,0,0,0,0,0
DL,04/19/2021,1319,N398DA,ATL,21:31,21:10,126,108,-21,21:03,7,0,0,0,0,0
DL,04/19/2021,1332,N964AT,ATL,17:39,18:01,129,116,22,17:53,8,16,0,6,0,0
DL,04/19/2021,1347,N948AT,ATL,09:19,09:08,124,116,-11,09:01,7,0,0,0,0,0
DL,04/19/2021,1360,N848DN,ATL,15:38,15:25,128,116,-13,15:16,9,0,0,0,0,0
DL,04/19/2021,1374,N927DZ,ATL,23:36,23:12,121,102,-24,23:05,7,0,0,0,0,0
DL,04/19/2021,1725,N947AT,ATL,11:07,10:59,122,118,-8,10:50,9,0,0,0,0,0
DL,04/19/2021,1792,N991AT,ATL,13:35,13:14,125,115,-21,13:06,8,0,0,0,0,0
DL,04/19/2021,2130,N141DU,SLC,18:42,18:20,187,177,-22,18:10,10,0,0,0,0,0
DL,04/20/2021,0489,N136DQ,SLC,13:52,13:28,187,171,-24,13:19,9,0,0,0,0,0
DL,04/20/2021,0746,N304DU,SLC,21:47,21:33,182,171,-14,21:25,8,0,0,0,0,0
DL,04/20/2021,0898,N140DU,SEA,17:32,17:04,242,220,-28,16:57,7,0,0,0,0,0
DL,04/20/2021,1319,N3750D,ATL,21:31,21:10,126,107,-21,21:03,7,0,0,0,0,0
DL,04/20/2021,1332,N965AT,ATL,17:39,17:23,129,116,-16,17:18,5,0,0,0,0,0
DL,04/20/2021,1347,N990AT,ATL,09:19,09:14,124,120,-5,09:06,8,0,0,0,0,0
DL,04/20/2021,1360,N980AT,ATL,15:48,15:30,128,115,-18,15:19,11,0,0,0,0,0
DL,04/20/2021,1374,N841DN,ATL,23:36,23:27,121,112,-9,23:21,6,0,0,0,0,0
DL,04/20/2021,1725,N996AT,ATL,11:07,12:34,122,121,87,12:24,10,87,0,0,0,0
DL,04/20/2021,1792,N943AT,ATL,13:35,13:20,125,112,-15,13:12,8,0,0,0,0,0
DL,04/21/2021,0489,N117DU,SLC,13:52,13:46,187,181,-6,13:39,7,0,0,0,0,0
DL,04/21/2021,0746,N303DU,SLC,21:47,21:28,182,168,-19,21:19,9,0,0,0,0,0
DL,04/21/2021,0766,N849DN,ATL,20:08,19:52,129,115,-16,19:44,8,0,0,0,0,0
DL,04/21/2021,0898,N130DU,SEA,17:32,17:18,242,237,-14,17:05,13,0,0,0,0,0
DL,04/21/2021,1319,N3739P,ATL,21:31,21:12,126,110,-19,21:06,6,0,0,0,0,0
DL,04/21/2021,1332,N717JL,ATL,17:39,17:36,129,128,-3,17:23,13,0,0,0,0,0
DL,04/21/2021,1347,N997AT,ATL,09:19,09:06,124,112,-13,08:57,9,0,0,0,0,0
DL,04/21/2021,1360,N896AT,ATL,15:48,15:34,128,113,-14,15:25,9,0,0,0,0,0
DL,04/21/2021,1374,N877DN,ATL,23:36,23:18,121,113,-18,23:12,6,0,0,0,0,0
DL,04/21/2021,1725,N717JL,ATL,11:07,11:24,122,111,17,11:19,5,0,0,0,0,17
DL,04/21/2021,1792,N944AT,ATL,13:35,13:19,125,114,-16,13:11,8,0,0,0,0,0
DL,04/22/2021,0684,N117DU,SLC,12:24,12:15,184,180,-9,12:06,9,0,0,0,0,0
DL,04/22/2021,0746,N304DU,SLC,21:47,21:38,182,176,-9,21:26,12,0,0,0,0,0
DL,04/22/2021,0766,N870DN,ATL,20:08,19:57,129,119,-11,19:47,10,0,0,0,0,0
DL,04/22/2021,0898,N141DU,SEA,17:32,17:39,242,251,7,17:30,9,0,0,0,0,0
DL,04/22/2021,1319,N371DA,ATL,21:31,21:10,126,108,-21,21:04,6,0,0,0,0,0
DL,04/22/2021,1332,N928AT,ATL,17:39,17:24,129,117,-15,17:16,8,0,0,0,0,0
DL,04/22/2021,1347,N995AT,ATL,09:19,09:09,124,117,-10,08:59,10,0,0,0,0,0
DL,04/22/2021,1360,N842DN,ATL,15:38,15:23,128,115,-15,15:18,5,0,0,0,0,0
DL,04/22/2021,1374,N862DN,ATL,23:36,23:36,121,124,0,23:29,7,0,0,0,0,0
DL,04/22/2021,1725,N990AT,ATL,11:07,11:12,122,130,5,11:01,11,0,0,0,0,0
DL,04/22/2021,1792,N980AT,ATL,13:35,13:17,125,111,-18,13:10,7,0,0,0,0,0
DL,04/22/2021,2130,N110DU,SLC,18:42,18:39,187,190,-3,18:19,20,0,0,0,0,0
DL,04/23/2021,0684,N139DU,SLC,12:24,12:29,184,194,5,12:23,6,0,0,0,0,0
DL,04/23/2021,0746,N306DU,SLC,21:47,21:39,182,176,-8,21:27,12,0,0,0,0,0
DL,04/23/2021,0766,N884DN,ATL,20:08,20:08,129,134,0,19:44,24,0,0,0,0,0
DL,04/23/2021,0898,N140DU,SEA,17:32,17:07,242,219,-25,16:58,9,0,0,0,0,0
DL,04/23/2021,1319,N3749D,ATL,21:31,21:10,126,107,-21,21:04,6,0,0,0,0,0
DL,04/23/2021,1332,N974AT,ATL,17:39,17:21,129,111,-18,17:14,7,0,0,0,0,0
DL,04/23/2021,1347,N925AT,ATL,09:19,09:07,124,115,-12,08:55,12,0,0,0,0,0
DL,04/23/2021,1360,N927DZ,ATL,15:38,15:19,128,111,-19,15:09,10,0,0,0,0,0
DL,04/23/2021,1374,N874DN,ATL,23:36,23:48,121,113,12,23:39,9,0,0,0,0,0
DL,04/23/2021,1725,N974AT,ATL,11:07,10:51,122,111,-16,10:44,7,0,0,0,0,0
DL,04/23/2021,1792,N997AT,ATL,13:35,13:28,125,122,-7,13:19,9,0,0,0,0,0
DL,04/23/2021,2130,N126DU,SLC,18:42,18:44,187,189,2,18:24,20,0,0,0,0,0
DL,04/24/2021,0489,N129DU,SLC,13:52,13:30,187,170,-22,13:24,6,0,0,0,0,0
DL,04/24/2021,0746,N302DU,SLC,21:47,21:26,182,168,-21,21:21,5,0,0,0,0,0
DL,04/24/2021,0766,N814DN,ATL,20:08,20:17,129,110,9,20:08,9,0,0,0,0,0
DL,04/24/2021,0898,N121DU,SEA,17:32,17:23,242,232,-9,17:10,13,0,0,0,0,0
DL,04/24/2021,1332,N988AT,ATL,17:39,17:14,129,109,-25,17:05,9,0,0,0,0,0
DL,04/24/2021,1347,N996AT,ATL,09:19,09:10,124,117,-9,08:58,12,0,0,0,0,0
DL,04/24/2021,1360,N845DN,ATL,15:38,15:17,128,110,-21,15:07,10,0,0,0,0,0
DL,04/24/2021,1374,N866DN,ATL,23:36,02:24,121,106,168,02:19,5,101,0,0,0,67
DL,04/24/2021,1725,N989AT,ATL,11:07,10:50,122,105,-17,10:43,7,0,0,0,0,0
DL,04/24/2021,1792,N997AT,ATL,13:35,13:15,125,107,-20,13:08,7,0,0,0,0,0
DL,04/25/2021,0684,N119DU,SLC,12:24,12:37,184,168,13,12:28,9,0,0,0,0,0
DL,04/25/2021,0746,N306DU,SLC,21:47,21:24,182,167,-23,21:14,10,0,0,0,0,0
DL,04/25/2021,0766,N835DN,ATL,20:08,20:13,129,133,5,19:57,16,0,0,0,0,0
DL,04/25/2021,0898,N131DU,SEA,17:32,17:17,242,227,-15,17:11,6,0,0,0,0,0
DL,04/25/2021,1319,N3773D,ATL,21:31,22:20,126,119,49,22:14,6,49,0,0,0,0
DL,04/25/2021,1332,N964AT,ATL,17:39,17:31,129,121,-8,17:23,8,0,0,0,0,0
DL,04/25/2021,1347,N925AT,ATL,09:19,09:09,124,117,-10,09:01,8,0,0,0,0,0
DL,04/25/2021,1360,N902DN,ATL,15:38,15:26,128,118,-12,15:17,9,0,0,0,0,0
DL,04/25/2021,1374,N829DN,ATL,23:36,23:28,121,116,-8,23:22,6,0,0,0,0,0
DL,04/25/2021,1725,N964AT,ATL,11:07,11:14,122,135,7,10:59,15,0,0,0,0,0
DL,04/25/2021,1792,N971AT,ATL,13:35,13:46,125,110,11,13:40,6,0,0,0,0,0
DL,04/25/2021,2130,N110DU,SLC,18:42,18:16,187,170,-26,18:01,15,0,0,0,0,0
DL,04/26/2021,0684,N133DU,SLC,12:24,12:16,184,181,-8,12:06,10,0,0,0,0,0
DL,04/26/2021,0746,N303DU,SLC,21:47,21:29,182,166,-18,21:19,10,0,0,0,0,0
DL,04/26/2021,0898,N134DU,SEA,17:32,17:31,242,232,-1,17:25,6,0,0,0,0,0
DL,04/26/2021,1319,N3732J,ATL,21:31,21:26,126,114,-5,21:15,11,0,0,0,0,0
DL,04/26/2021,1332,N991AT,ATL,17:39,17:30,129,117,-9,17:21,9,0,0,0,0,0
DL,04/26/2021,1347,N944AT,ATL,09:19,09:25,124,132,6,09:11,14,0,0,0,0,0
DL,04/26/2021,1360,N859DN,ATL,15:38,15:22,128,116,-16,15:15,7,0,0,0,0,0
DL,04/26/2021,1374,N806DN,ATL,23:36,23:29,121,119,-7,23:05,24,0,0,0,0,0
DL,04/26/2021,1725,N970AT,ATL,11:07,10:59,122,117,-8,10:51,8,0,0,0,0,0
DL,04/26/2021,1792,N998AT,ATL,13:35,13:31,125,118,-4,13:23,8,0,0,0,0,0
DL,04/26/2021,2130,N115DU,SLC,18:42,18:37,187,185,-5,18:29,8,0,0,0,0,0
DL,04/27/2021,0489,N127DU,SLC,13:52,13:42,187,177,-10,13:35,7,0,0,0,0,0
DL,04/27/2021,0746,N304DU,SLC,21:47,21:47,182,182,0,21:38,9,0,0,0,0,0
DL,04/27/2021,0898,N121DU,SEA,17:32,17:05,242,223,-27,16:56,9,0,0,0,0,0
DL,04/27/2021,1319,N3773D,ATL,21:31,21:13,126,111,-18,21:05,8,0,0,0,0,0
DL,04/27/2021,1332,N978AT,ATL,17:39,17:44,129,112,5,17:35,9,0,0,0,0,0
DL,04/27/2021,1347,N946AT,ATL,09:19,09:05,124,112,-14,08:57,8,0,0,0,0,0
DL,04/27/2021,1360,N951AT,ATL,15:48,15:25,128,111,-23,15:17,8,0,0,0,0,0
DL,04/27/2021,1374,N924DZ,ATL,23:36,23:15,121,106,-21,23:10,5,0,0,0,0,0
DL,04/27/2021,1725,N978AT,ATL,11:07,10:57,122,116,-10,10:50,7,0,0,0,0,0
DL,04/27/2021,1792,N998AT,ATL,13:35,13:23,125,118,-12,13:19,4,0,0,0,0,0
DL,04/28/2021,0489,N108DQ,SLC,13:52,13:33,187,176,-19,13:25,8,0,0,0,0,0
DL,04/28/2021,0746,N303DU,SLC,21:47,21:37,182,173,-10,21:30,7,0,0,0,0,0
DL,04/28/2021,0766,N807DN,ATL,20:08,19:46,129,111,-22,19:38,8,0,0,0,0,0
DL,04/28/2021,0898,N131DU,SEA,17:32,17:11,242,227,-21,17:03,8,0,0,0,0,0
DL,04/28/2021,1319,N3772H,ATL,21:31,21:13,126,109,-18,21:07,6,0,0,0,0,0
DL,04/28/2021,1332,N893AT,ATL,17:39,18:01,129,153,22,17:49,12,0,0,22,0,0
DL,04/28/2021,1347,N928AT,ATL,09:19,09:16,124,123,-3,09:05,11,0,0,0,0,0
DL,04/28/2021,1360,N977AT,ATL,15:48,15:54,128,137,6,15:40,14,0,0,0,0,0
DL,04/28/2021,1374,N904DN,ATL,23:36,23:24,121,112,-12,23:15,9,0,0,0,0,0
DL,04/28/2021,1725,N893AT,ATL,11:07,11:12,122,125,5,11:04,8,0,0,0,0,0
DL,04/28/2021,1792,N945AT,ATL,13:35,13:20,125,113,-15,13:13,7,0,0,0,0,0
DL,04/29/2021,0684,N109DU,SLC,12:24,12:26,184,188,2,12:14,12,0,0,0,0,0
DL,04/29/2021,0746,N304DU,SLC,21:47,21:37,182,179,-10,21:26,11,0,0,0,0,0
DL,04/29/2021,0766,N906DN,ATL,20:19,20:01,129,114,-18,19:48,13,0,0,0,0,0
DL,04/29/2021,0898,N115DU,SEA,17:32,17:04,242,221,-28,16:55,9,0,0,0,0,0
DL,04/29/2021,1319,N3744F,ATL,21:31,21:09,126,106,-22,21:04,5,0,0,0,0,0
DL,04/29/2021,1332,N953AT,ATL,17:39,17:19,129,111,-20,17:10,9,0,0,0,0,0
DL,04/29/2021,1347,N951AT,ATL,09:19,08:57,124,107,-22,08:48,9,0,0,0,0,0
DL,04/29/2021,1360,N804DN,ATL,15:38,15:17,128,110,-21,15:08,9,0,0,0,0,0
DL,04/29/2021,1374,N847DN,ATL,23:36,23:18,121,108,-18,23:12,6,0,0,0,0,0
DL,04/29/2021,1725,N953AT,ATL,11:07,10:59,122,118,-8,10:48,11,0,0,0,0,0
DL,04/29/2021,1792,N717JL,ATL,13:35,13:20,125,112,-15,13:13,7,0,0,0,0,0
DL,04/29/2021,2130,N134DU,SLC,18:42,18:40,187,193,-2,18:20,20,0,0,0,0,0
DL,04/30/2021,0684,N109DU,SLC,12:24,12:09,184,184,-15,11:52,17,0,0,0,0,0
DL,04/30/2021,0746,N306DU,SLC,21:47,21:59,182,172,12,21:50,9,0,0,0,0,0
DL,04/30/2021,0766,N812DN,ATL,20:08,20:12,129,135,4,19:57,15,0,0,0,0,0
DL,04/30/2021,0898,N121DU,SEA,17:32,16:59,242,218,-33,16:49,10,0,0,0,0,0
DL,04/30/2021,1319,N3763D,ATL,21:31,21:19,126,116,-12,21:10,9,0,0,0,0,0
DL,04/30/2021,1332,N954AT,ATL,17:39,17:30,129,123,-9,17:23,7,0,0,0,0,0
DL,04/30/2021,1347,N981AT,ATL,09:19,09:15,124,124,-4,09:04,11,0,0,0,0,0
DL,04/30/2021,1360,N806DN,ATL,15:38,15:25,128,119,-13,15:18,7,0,0,0,0,0
DL,04/30/2021,1374,N841DN,ATL,23:36,23:39,121,123,3,23:31,8,0,0,0,0,0
DL,04/30/2021,1725,N998AT,ATL,11:07,11:07,122,127,0,10:58,9,0,0,0,0,0
DL,04/30/2021,1792,N717JL,ATL,13:35,13:30,125,120,-5,13:21,9,0,0,0,0,0
DL,04/30/2021,2130,N118DU,SLC,18:42,18:38,187,187,-4,18:25,13,0,0,0,0,0
DL,05/01/2021,0489,N121DU,SLC,13:52,13:33,187,170,-19,13:27,6,0,0,0,0,0
DL,05/01/2021,0746,N307DU,SLC,21:47,21:34,182,173,-13,21:27,7,0,0,0,0,0
DL,05/01/2021,0766,N802DN,ATL,20:14,19:43,129,103,-31,19:38,5,0,0,0,0,0
DL,05/01/2021,0898,N131DU,SEA,17:32,17:44,242,230,12,17:38,6,0,0,0,0,0
DL,05/01/2021,1332,N989AT,ATL,17:39,18:31,129,147,52,18:16,15,0,0,52,0,0
DL,05/01/2021,1347,N990AT,ATL,09:19,09:13,124,119,-6,09:04,9,0,0,0,0,0
DL,05/01/2021,1360,N818DA,ATL,15:38,15:35,128,119,-3,15:25,10,0,0,0,0,0
DL,05/01/2021,1374,N912DU,ATL,23:36,23:26,121,111,-10,23:21,5,0,0,0,0,0
DL,05/01/2021,1725,N989AT,ATL,11:07,11:29,122,119,22,11:22,7,22,0,0,0,0
DL,05/01/2021,1792,N965AT,ATL,13:35,13:21,125,117,-14,13:11,10,0,0,0,0,0
DL,05/02/2021,0684,N130DU,SLC,12:24,12:13,184,178,-11,12:02,11,0,0,0,0,0
DL,05/02/2021,0746,N304DU,SLC,21:47,21:43,182,182,-4,21:34,9,0,0,0,0,0
DL,05/02/2021,0766,N912DU,ATL,20:08,19:46,129,108,-22,19:39,7,0,0,0,0,0
DL,05/02/2021,0898,N134DU,SEA,17:32,17:36,242,242,4,17:25,11,0,0,0,0,0
DL,05/02/2021,1319,N3733Z,ATL,21:31,22:07,126,107,36,21:58,9,36,0,0,0,0
DL,05/02/2021,1332,N955AT,ATL,17:39,17:14,129,102,-25,17:08,6,0,0,0,0,0
DL,05/02/2021,1347,N996AT,ATL,09:19,09:02,124,107,-17,08:50,12,0,0,0,0,0
DL,05/02/2021,1360,N821DN,ATL,15:38,15:14,128,100,-24,15:08,6,0,0,0,0,0
DL,05/02/2021,1374,N906DN,ATL,23:36,23:18,121,104,-18,23:13,5,0,0,0,0,0
DL,05/02/2021,1725,N955AT,ATL,11:07,11:05,122,110,-2,10:59,6,0,0,0,0,0
DL,05/02/2021,1792,N979AT,ATL,13:35,13:18,125,113,-17,13:09,9,0,0,0,0,0
DL,05/02/2021,2130,N117DU,SLC,18:42,18:31,187,182,-11,18:15,16,0,0,0,0,0
DL,05/03/2021,0684,N141DU,SLC,12:24,12:06,184,173,-18,11:57,9,0,0,0,0,0
DL,05/03/2021,0746,N308DU,SLC,21:47,21:46,182,181,-1,21:34,12,0,0,0,0,0
DL,05/03/2021,0898,N301DU,SEA,17:32,17:27,242,243,-5,17:16,11,0,0,0,0,0
DL,05/03/2021,1319,N3773D,ATL,21:31,22:00,126,138,29,21:50,10,17,0,12,0,0
DL,05/03/2021,1332,N947AT,ATL,17:39,22:22,129,139,283,22:14,8,0,101,10,0,172
DL,05/03/2021,1347,N982AT,ATL,09:19,09:16,124,124,-3,09:06,10,0,0,0,0,0
DL,05/03/2021,1360,N836DN,ATL,15:38,17:04,128,124,86,16:54,10,0,86,0,0,0
DL,05/03/2021,1374,N812DN,ATL,23:36,23:42,121,118,6,23:35,7,0,0,0,0,0
DL,05/03/2021,1725,N981AT,ATL,11:07,11:46,122,164,39,11:37,9,0,0,39,0,0
DL,05/03/2021,1792,N979AT,ATL,13:35,14:38,125,190,63,14:26,12,0,0,63,0,0
DL,05/03/2021,2130,N135DQ,SLC,18:42,18:54,187,181,12,18:46,8,0,0,0,0,0
DL,05/04/2021,0489,N141DU,SLC,13:52,13:25,187,170,-27,13:17,8,0,0,0,0,0
DL,05/04/2021,0746,N120DU,SLC,21:47,21:34,182,175,-13,21:25,9,0,0,0,0,0
DL,05/04/2021,0898,N131DU,SEA,17:32,17:35,242,239,3,17:25,10,0,0,0,0,0
DL,05/04/2021,1319,N3732J,ATL,21:31,22:07,126,111,36,21:57,10,36,0,0,0,0
